22670094,1152.7794471153845,1350.8743990384614,449.4591346153846,614.2608173076923
22614266,175.62812499999998,332.8765625,675.9640625,788.7949218749999
24055355,220.56790865384613,460.2794471153846,558.4945913461538,737.8620793269231
20587664,994.2202524038461,1144.872295673077,354.9894831730769,473.59675480769226
53582683,52.586328124999994,397.71601562499995,758.1621093749999,1187.021484375
50994895,1024.6675781249999,1138.008984375,667.284765625,787.26328125
53582656,35.227734375,427.83828124999997,625.419921875,1063.9796875
22580520,37.78046875,433.45429687499995,347.682421875,656.0527343749999
30011553,63.3078125,150.10078124999998,895.49921875,1004.7562499999999
22670278,959.317578125,1070.6167968749999,550.3695312499999,670.85859375
20586986,21.224459134615383,198.92728365384613,961.7593149038461,1087.0252403846152
20586934,22.889122596153847,163.55318509615384,816.5174278846154,935.95703125
24065289,129.01141826923077,333.76502403846155,723.2962740384615,985.4807692307692
22580038,360.956640625,517.1839843749999,872.524609375,1072.1484375
50999008,1146.177734375,1267.1773437499999,581.0023437499999,736.20859375
22679008,998.3819110576923,1051.2349759615383,836.4933894230769,933.8762019230769
22427751,283.8251201923077,399.93539663461536,493.1565504807692,601.7758413461538
24055483,169.37950721153845,247.61868990384613,774.4846754807692,851.0591947115385
24065707,1233.515625,1334.227764423077,616.7578125,726.6256009615385
24055445,27.466947115384613,103.62530048076923,1067.881610576923,1144.0399639423076
50994841,888.8621093749999,995.055859375,721.91328125,827.5964843749999
22613822,968.8341346153845,1177.333233173077,395.3575721153846,783.6403245192307
24055600,1006.7052283653845,1211.4588341346152,1063.719951923077,1224.776141826923
30011507,56.16015624999999,132.23164062499998,1091.0386718749999,1177.3210937499998
22579916,368.61484375,464.08710937499995,784.710546875,882.735546875
24065584,0.0,205.23984374999998,965.4441406249999,1350.9070312499998
22580706,920.5588942307692,1298.4375,1221.8629807692307,1485.712139423077
22670855,1083.6959134615383,1239.3419471153845,750.3470552884615,865.625
50994273,1116.5660156249999,1237.565625,167.459375,288.96953125
20588046,999.1402343749999,1148.73046875,1093.5914062499999,1222.24921875
